CASE#,X,Y,cluster_label
JK219655,1181726.0,1848596.0,1
JJ417205,1174196.0,1857560.0,1
JK238794,1173235.0,1856212.0,1
JJ433522,1171727.0,1903303.0,0
JJ341345,1152564.0,1894250.0,0
JJ338882,1143526.0,1922833.0,0
JJ297479,1166324.0,1849658.0,1
JK188845,1187713.0,1866182.0,1
JJ437570,1196922.0,1846944.0,1
JJ365142,1189228.0,1853440.0,1
JJ310177,1169112.0,1928178.0,0
JK194409,1135255.0,1915305.0,0
JK250863,1151131.0,1905078.0,0
JK163721,1152176.0,1857252.0,1
JJ492531,1160973.0,1948868.0,0
JJ406388,1170797.0,1831191.0,1
JJ414601,1141331.0,1915244.0,0
JJ529398,1168849.0,1927966.0,0
JJ528230,1170523.0,1903674.0,0
JK198233,1170274.0,1924378.0,0
JK249068,1176752.0,1903915.0,0
JJ518063,1163436.0,1909555.0,0
JJ323381,1173383.0,1909988.0,0
JJ480787,1161614.0,1880357.0,0
JK251193,1152603.0,1904006.0,0
JK236794,1177237.0,1821219.0,1
JK195830,1157095.0,1906966.0,0
JK164491,1169289.0,1878982.0,1
JJ268220,1184651.0,1856830.0,1
JJ463289,1183035.0,1836831.0,1
JJ375226,1170321.0,1922869.0,0
JK102264,1182302.0,1877529.0,1
JK131775,1180226.0,1837408.0,1
JK177340,1148075.0,1912649.0,0
JJ486493,1160994.0,1939841.0,0
JJ539965,1175473.0,1902813.0,0
JJ480110,1135355.0,1866369.0,1
JK216701,1160382.0,1901043.0,0
JK144622,1171958.0,1842821.0,1
JJ271003,1172554.0,1911157.0,0
JK244407,1173139.0,1917038.0,0
JJ466019,1161112.0,1931186.0,0
JK167652,1152928.0,1921067.0,0
JK167239,1163657.0,1950523.0,0
JJ393804,1172220.0,1914889.0,0
JJ429500,1127666.0,1915984.0,0
JK109527,1130112.0,1940599.0,0
JJ524495,1167451.0,1931818.0,0
JK260239,1177321.0,1899793.0,0
JK164306,1176936.0,1847277.0,1
JJ538884,1137006.0,1932673.0,0
JJ310049,1150383.0,1876145.0,0
JK205628,1160272.0,1895637.0,0
JK143741,1161029.0,1894432.0,0
JJ460116,1152192.0,1896122.0,0
JJ534967,1163675.0,1832628.0,1
JK221288,1179263.0,1902486.0,0
JK204922,1179914.0,1856694.0,1
JJ459349,1162053.0,1927029.0,0
JJ457605,1184064.0,1847926.0,1
JJ521683,1181393.0,1844425.0,1
JK198762,1174838.0,1896647.0,0
JK223677,1175052.0,1874681.0,1
JJ305700,1157241.0,1918050.0,0
JJ435255,1150401.0,1875568.0,0
JJ399687,1165989.0,1866691.0,1
JJ503722,1156421.0,1898778.0,0
JJ331513,1142867.0,1898201.0,0
JJ519126,1163511.0,1836803.0,1
JK122142,1183004.0,1873073.0,1
JJ523695,1163655.0,1900042.0,0
JJ522722,1184823.0,1818448.0,1
JK194272,1147495.0,1932466.0,0
JK254065,1170819.0,1915906.0,0
JJ500289,1170019.0,1840846.0,1
JK139416,1168390.0,1928912.0,0
JK226010,1166125.0,1943804.0,0
JK161796,1172376.0,1875288.0,1
JJ377135,1163432.0,1859215.0,1
JJ449062,1175945.0,1900240.0,0
JJ498135,1177861.0,1877024.0,1
JK138931,1157774.0,1875062.0,1
JK176055,1184482.0,1844627.0,1
JK149726,1172719.0,1847099.0,1
JJ286036,1169336.0,1910832.0,0
JK199136,1144934.0,1920872.0,0
JK212049,1187499.0,1855758.0,1
JJ310774,1163668.0,1874292.0,1
JJ321340,1157580.0,1870332.0,1
JK105736,1176130.0,1847184.0,1
JJ374603,1156105.0,1911381.0,0
JK256562,1157372.0,1890584.0,0
JK127865,1199205.0,1846960.0,1
JJ435235,1168720.0,1905516.0,0
JJ427670,1179362.0,1871109.0,1
JJ459677,1174457.0,1905023.0,0
JJ351802,1147825.0,1921775.0,0
JK127409,1187570.0,1863935.0,1
JJ277260,1178372.0,1897414.0,0
JJ430576,1176146.0,1856572.0,1
JK132790,1171528.0,1882205.0,0
JK234062,1191744.0,1859337.0,1
JJ414404,1163717.0,1923439.0,0
JK180167,1179025.0,1850405.0,1
JJ525849,1174883.0,1907592.0,0
JJ485484,1140355.0,1897154.0,0
JK208215,1166840.0,1907723.0,0
JJ395840,1140627.0,1861920.0,1
JJ509320,1156673.0,1898548.0,0
JJ325247,1172734.0,1839039.0,1
JJ274948,1181410.0,1849420.0,1
JK101148,1181797.0,1857905.0,1
JJ410826,1135778.0,1922071.0,0
JK165147,1169740.0,1862713.0,1
JJ385701,1175423.0,1904628.0,0
JJ430943,1167207.0,1891266.0,0
JK136677,1150424.0,1874895.0,1
JJ381128,1143941.0,1926170.0,0
JK140897,1155924.0,1859857.0,1
JK239966,1146083.0,1899277.0,0
JJ411080,1151005.0,1871530.0,1
JJ526783,1172491.0,1901698.0,0
JJ424894,1199102.0,1817179.0,1
JJ296466,1178152.0,1866426.0,1
JK199549,1179953.0,1904384.0,0
JK133725,1171562.0,1915205.0,0
JJ374846,1175195.0,1908349.0,0
JJ312352,1176212.0,1906169.0,0
JJ325468,1161428.0,1899979.0,0
JK200399,1190856.0,1858321.0,1
JJ283958,1159586.0,1928969.0,0
JK145721,1135574.0,1918250.0,0
JJ503832,1170936.0,1892684.0,0
JK178166,1202467.0,1839800.0,1
JJ293819,1147069.0,1894336.0,0
JJ522569,1175924.0,1901110.0,0
JJ300436,1176564.0,1847255.0,1
JJ382373,1169365.0,1881608.0,0
JJ307768,1176631.0,1878321.0,1
JJ299619,1172523.0,1916833.0,0
JJ517535,1171684.0,1921595.0,0
JK228427,1170283.0,1920956.0,0
JJ347676,1172799.0,1898186.0,0
JJ277385,1153078.0,1931690.0,0
JK112552,1150157.0,1896406.0,0
JK219241,1165018.0,1891450.0,0
JJ458302,1154147.0,1873256.0,1
JK211158,1128307.0,1916716.0,0
JJ490837,1163015.0,1899549.0,0
JJ434664,1165844.0,1908960.0,0
JJ290068,1173592.0,1920773.0,0
JJ288904,1183698.0,1874537.0,1
JJ462302,1176389.0,1900278.0,0
JJ379299,1126232.0,1933708.0,0
JK169632,1183457.0,1869424.0,1
JJ529583,1175314.0,1908524.0,0
JJ292802,1167922.0,1844768.0,1
JJ447394,1152811.0,1892477.0,0
JK202286,1176403.0,1837736.0,1
JJ401301,1175423.0,1904617.0,0
JJ419249,1179769.0,1845375.0,1
JJ432366,1168657.0,1923609.0,0
JK155365,1179650.0,1901417.0,0
JJ341416,1157531.0,1894973.0,0
JJ494989,1157931.0,1924083.0,0
JJ460260,1184010.0,1818314.0,1
JJ326332,1175856.0,1844596.0,1
JJ310426,1155998.0,1878914.0,0
JK242438,1162763.0,1851235.0,1
JJ432479,1100658.0,1934241.0,0
JK210318,1146287.0,1917877.0,0
JK150868,1151956.0,1862558.0,1
JJ304423,1147549.0,1898334.0,0
JK246514,1185090.0,1871603.0,1
JJ375744,1181072.0,1860390.0,1
JK198139,1194592.0,1851571.0,1
JK226060,1150910.0,1919183.0,0
JJ316261,1150660.0,1930309.0,0
JK134728,1153321.0,1938560.0,0
JK209621,1157202.0,1887262.0,0
JK116120,1177570.0,1902147.0,0
JJ375418,1163312.0,1897077.0,0
JK153594,1177361.0,1903270.0,0
JK198443,1143296.0,1925150.0,0
JJ370117,1201322.0,1829981.0,1
JK231701,1194883.0,1834919.0,1
JK140647,1160399.0,1900432.0,0
JJ491104,1183457.0,1869424.0,1
JJ478627,1153428.0,1899804.0,0
JK115326,1197940.0,1853912.0,1
JK246160,1138695.0,1907440.0,0
JJ312340,1174124.0,1904139.0,0
JJ453170,1173303.0,1895451.0,0
JJ426494,1164323.0,1933390.0,0
JK204790,1150880.0,1906040.0,0
JK215667,1189469.0,1850296.0,1
JJ316354,1169867.0,1917141.0,0
JJ464082,1155893.0,1871118.0,1
JK213949,1153658.0,1911096.0,0
JK182928,1194120.0,1856376.0,1
JJ386320,1159177.0,1908242.0,0
JJ389738,1117295.0,1928477.0,0
JJ348368,1174734.0,1907126.0,0
JJ358320,1171756.0,1908737.0,0
JJ270554,1158295.0,1949347.0,0
JK255121,1178117.0,1884186.0,0
JK209078,1146784.0,1933890.0,0
JK190924,1183083.0,1875187.0,1
JJ362822,1168933.0,1898798.0,0
JK118206,1177540.0,1890161.0,0
JJ421219,1150256.0,1904668.0,0
JJ357799,1169327.0,1904900.0,0
JJ301427,1140286.0,1901651.0,0
JK162904,1171438.0,1921163.0,0
JJ309721,1164606.0,1850943.0,1
JK208546,1162012.0,1831355.0,1
JK180725,1186066.0,1836042.0,1
JJ466461,1136386.0,1906714.0,0
JJ528659,1163600.0,1881136.0,0
JJ328077,1166530.0,1917579.0,0
JJ494976,1179926.0,1873953.0,1
JK253080,1161645.0,1855915.0,1
JK100030,1204544.0,1816604.0,1
JK117598,1170716.0,1900841.0,0
JK242118,1153932.0,1859954.0,1
JJ489325,1158637.0,1865403.0,1
JJ371889,1173266.0,1879236.0,1
JK127305,1190579.0,1863532.0,1
JJ272377,1148801.0,1920970.0,0
JJ499274,1168019.0,1828794.0,1
JK195763,1135923.0,1930306.0,0
JK192983,1151105.0,1897959.0,0
JJ415961,1177849.0,1868451.0,1
JK104078,1166767.0,1874560.0,1
JK112445,1176702.0,1847271.0,1
JJ331827,1175930.0,1908090.0,0
JJ269657,1175556.0,1847057.0,1
JJ343715,1166473.0,1865585.0,1
JJ313902,1168964.0,1921423.0,0
JK201398,1164979.0,1867350.0,1
JJ454242,1147569.0,1874432.0,0
JJ334963,1176141.0,1898406.0,0
JJ356382,1181025.0,1861768.0,1
JK155544,1158469.0,1910106.0,0
JK102776,1176753.0,1904212.0,0
JK226652,1188738.0,1848284.0,1
JJ450845,1187141.0,1856646.0,1
JK151897,1148837.0,1853893.0,1
JJ365264,1129322.0,1910692.0,0
JJ460718,1135904.0,1928170.0,0
JJ529550,1172512.0,1889672.0,0
JJ529776,1154465.0,1910116.0,0
JJ322746,1167786.0,1925033.0,0
JK217400,1146792.0,1926231.0,0
JJ377864,1166305.0,1901956.0,0
JJ499175,1152885.0,1873097.0,1
JJ461546,1158896.0,1934914.0,0
JK228084,1187889.0,1851362.0,1
JJ380772,1183952.0,1864269.0,1
JK226806,1178797.0,1842996.0,1
JK147192,1177276.0,1901405.0,0
JJ477436,1169789.0,1926761.0,0
JK207986,1174044.0,1908316.0,0
JK165831,1160130.0,1862471.0,1
JJ421514,1181792.0,1884347.0,1
JJ388140,1155091.0,1864638.0,1
JJ486043,1167069.0,1851501.0,1
JK108988,1181245.0,1830487.0,1
JJ437750,1135928.0,1917538.0,0
JK235204,1165361.0,1882848.0,0
JJ408940,1162951.0,1880578.0,0
JJ488811,1172713.0,1836546.0,1
JK197853,1166596.0,1868742.0,1
JJ325286,1160760.0,1898640.0,0
JK101620,1155847.0,1872745.0,1
JJ302890,1185977.0,1870393.0,1
JJ371952,1144175.0,1931142.0,0
JJ467126,1126838.0,1921234.0,0
JJ530643,1180175.0,1871968.0,1
JK133841,1156158.0,1861822.0,1
JJ296437,1164868.0,1948741.0,0
JJ395767,1168656.0,1891356.0,0
JK112675,1156416.0,1889559.0,0
JK100751,1196318.0,1848196.0,1
JJ423644,1164256.0,1931937.0,0
JJ525163,1158709.0,1889177.0,0
JK219674,1177810.0,1847135.0,1
JJ349173,1147430.0,1899660.0,0
JJ437837,1183221.0,1835163.0,1
JJ473918,1147193.0,1871572.0,1
JK223967,1194012.0,1858267.0,1
JJ430682,1161290.0,1899496.0,0
JK141913,1175034.0,1836270.0,1
JJ420944,1167467.0,1827551.0,1
JJ369090,1189943.0,1857983.0,1
JJ438487,1173308.0,1905286.0,0
JJ359607,1168010.0,1890754.0,0
JJ523068,1173337.0,1918915.0,0
JK199478,1172220.0,1914889.0,0
JK218449,1163450.0,1914864.0,0
JJ308689,1176352.0,1900918.0,0
JK106981,1140262.0,1902172.0,0
JJ457511,1172640.0,1842169.0,1
JK243306,1133267.0,1920591.0,0
JJ454871,1150993.0,1894437.0,0
JK209313,1180620.0,1852479.0,1
JK152781,1166451.0,1873975.0,1
JK206873,1182489.0,1869878.0,1
JJ415218,1157102.0,1934034.0,0
JJ360845,1185766.0,1874101.0,1
JJ498705,1155958.0,1886570.0,0
JK106415,1158583.0,1877837.0,1
JJ286131,1166922.0,1915756.0,0
JK167662,1173396.0,1856982.0,1
JJ453080,1126323.0,1934896.0,0
JK224025,1181913.0,1875048.0,1
JK119712,1157170.0,1920564.0,0
JJ266773,1155131.0,1894531.0,0
JK176727,1172202.0,1899815.0,0
JJ281907,1179847.0,1858023.0,1
JJ463803,1170328.0,1922582.0,0
JJ413413,1169007.0,1865325.0,1
JJ500422,1177152.0,1900424.0,0
JJ302268,1178900.0,1881847.0,1
JJ533598,1177342.0,1903838.0,0
JK162264,1163964.0,1905040.0,0
JJ298622,1157548.0,1896907.0,0
JK254346,1168710.0,1852058.0,1
JJ437507,1149980.0,1902638.0,0
JK238527,1166326.0,1924192.0,0
JJ488515,1165916.0,1894587.0,0
JJ423858,1181886.0,1871687.0,1
JK159562,1151992.0,1938595.0,0
JJ408225,1144276.0,1928414.0,0
JJ274211,1180972.0,1851742.0,1
JK247371,1149218.0,1858838.0,1
JJ441145,1157506.0,1907957.0,0
JK182387,1156149.0,1862215.0,1
JJ326698,1153771.0,1904463.0,0
JJ492726,1147379.0,1934512.0,0
JJ407824,1149746.0,1923935.0,0
JJ533779,1179693.0,1858537.0,1
JJ488289,1141248.0,1903724.0,0
JJ404967,1166633.0,1901539.0,0
JK251683,1180394.0,1860854.0,1
JJ278763,1163183.0,1896930.0,0
JJ511765,1177850.0,1822509.0,1
JK100312,1154394.0,1909784.0,0
JJ438294,1154614.0,1903426.0,0
JK197624,1157632.0,1938082.0,0
JJ365693,1176279.0,1898526.0,0
JK113958,1178525.0,1852495.0,1
JJ351298,1188240.0,1850626.0,1
JK182512,1168180.0,1924067.0,0
JJ316120,1168707.0,1921706.0,0
JJ345465,1162524.0,1826086.0,1
JJ517101,1171446.0,1903446.0,0
JJ519916,1190371.0,1852972.0,1
JJ433805,1151383.0,1899753.0,0
JJ433143,1155972.0,1862674.0,1
JJ537945,1144295.0,1926174.0,0
JJ363964,1175318.0,1898293.0,0
JJ422150,1117615.0,1934235.0,0
JJ354427,1144508.0,1896325.0,0
JJ403537,1174204.0,1899865.0,0
JJ476066,1167210.0,1903600.0,0
JJ345225,1179389.0,1885691.0,0
JJ363222,1126143.0,1922633.0,0
JJ333570,1175099.0,1901781.0,0
JK233711,1166546.0,1895280.0,0
JJ411585,1131321.0,1916235.0,0
JJ480734,1138780.0,1902756.0,0
JJ378582,1173915.0,1917861.0,0
JJ315530,1150857.0,1906766.0,0
JJ528921,1159479.0,1909476.0,0
JK260023,1158119.0,1910792.0,0
JJ391311,1160379.0,1894976.0,0
JK249654,1143669.0,1925570.0,0
JJ305131,1180656.0,1851208.0,1
JJ268192,1173206.0,1885915.0,0
JJ370027,1177804.0,1836342.0,1
JK211559,1158263.0,1893054.0,0
JJ325882,1150223.0,1899725.0,0
JJ536342,1168175.0,1851699.0,1
JK140441,1171215.0,1929505.0,0
JK124755,1183190.0,1864754.0,1
JJ473090,1158670.0,1936649.0,0
JJ387941,1179485.0,1879705.0,1
JJ334144,1150209.0,1899047.0,0
JK129988,1181686.0,1852760.0,1
JK255677,1158184.0,1897651.0,0
JJ445581,1196484.0,1853555.0,1
JK180952,1177339.0,1898916.0,0
JJ467179,1170060.0,1934616.0,0
JJ298994,1141262.0,1917246.0,0
JJ531442,1177474.0,1874987.0,1
JJ369227,1143002.0,1901172.0,0
JJ402624,1170622.0,1854709.0,1
JJ539401,1134647.0,1911313.0,0
JK233317,1183321.0,1851139.0,1
JK178560,1180173.0,1881264.0,1
JJ367745,1177514.0,1906956.0,0
JK223444,1168042.0,1892595.0,0
JJ304147,1183699.0,1874469.0,1
JK223262,1155731.0,1898994.0,0
JK216580,1138119.0,1894099.0,0
JJ451454,1176763.0,1903916.0,0
JJ376939,1169305.0,1849738.0,1
JK118136,1161839.0,1910217.0,0
JJ514598,1182652.0,1863178.0,1
JK154661,1158046.0,1941727.0,0
JJ492803,1194551.0,1834961.0,1
JJ407442,1117675.0,1934536.0,0
JK241274,1182042.0,1845109.0,1
JJ331784,1168186.0,1907882.0,0
JK144692,1168469.0,1929861.0,0
JJ428842,1143620.0,1898881.0,0
JK210443,1174571.0,1889161.0,0
JJ352687,1162176.0,1926799.0,0
JJ422520,1171006.0,1901752.0,0
JK181819,1176918.0,1896566.0,0
JK119976,1181303.0,1856074.0,1
JK173360,1189029.0,1860562.0,1
JJ272687,1166248.0,1852975.0,1
JJ472765,1178950.0,1826951.0,1
JJ375873,1178405.0,1895625.0,0
JJ410251,1166810.0,1868248.0,1
JJ440897,1180120.0,1828764.0,1
JJ401572,1172618.0,1900295.0,0
JK103634,1151584.0,1904755.0,0
JJ514942,1169868.0,1921628.0,0
JK210063,1163216.0,1906872.0,0
JJ266268,1160992.0,1873448.0,1
JJ450219,1161283.0,1869012.0,1
JJ386190,1193798.0,1840752.0,1
JK189956,1171818.0,1918166.0,0
JK127116,1166233.0,1869872.0,1
JJ353127,1177699.0,1884310.0,0
JJ423253,1141363.0,1902646.0,0
JJ399315,1189729.0,1867390.0,1
JK224175,1176631.0,1904280.0,0
JJ407432,1144838.0,1919710.0,0
JJ504564,1173621.0,1828212.0,1
JJ365918,1179096.0,1904108.0,0
JJ335012,1178144.0,1850413.0,1
JJ308340,1167515.0,1826950.0,1
JK157515,1170328.0,1922567.0,0
JJ486092,1163382.0,1912909.0,0
JK248536,1182937.0,1829848.0,1
JJ491189,1138432.0,1905439.0,0
JK250538,1167332.0,1891467.0,0
JK238158,1147872.0,1906662.0,0
JJ279896,1168686.0,1922393.0,0
JJ326199,1169759.0,1862050.0,1
JJ379120,1188466.0,1846467.0,1
JJ378100,1155927.0,1887233.0,0
JJ434255,1168652.0,1926730.0,0
JK257473,1189698.0,1860727.0,1
JK260452,1150736.0,1912630.0,0
JJ528903,1171399.0,1926894.0,0
JJ428229,1172329.0,1907062.0,0
JJ465125,1145727.0,1853720.0,1
JJ425022,1187537.0,1871358.0,1
JJ333092,1173064.0,1886354.0,0
JJ490978,1145184.0,1895829.0,0
JK189845,1179465.0,1834494.0,1
JJ292134,1173068.0,1909520.0,0
JJ313887,1157031.0,1862702.0,1
JJ272655,1177104.0,1825136.0,1
JJ427896,1168621.0,1867360.0,1
JJ464970,1166394.0,1933677.0,0
JJ442662,1163135.0,1862012.0,1
JK227363,1167991.0,1932596.0,0
JJ455470,1178598.0,1842007.0,1
JJ468531,1174213.0,1823122.0,1
JJ401103,1165142.0,1919763.0,0
JJ529183,1177316.0,1900287.0,0
JK201346,1152547.0,1871369.0,1
JJ346807,1166978.0,1929347.0,0
JJ475293,1163457.0,1904031.0,0
JK239742,1138227.0,1903496.0,0
JJ526333,1156144.0,1906204.0,0
JK195900,1146538.0,1919244.0,0
JK235134,1176046.0,1838832.0,1
JJ483680,1161670.0,1889693.0,0
JK179791,1149447.0,1894398.0,0
JJ288078,1168637.0,1904575.0,0
JJ361390,1176677.0,1828415.0,1
JJ276913,1152192.0,1896122.0,0
JK211710,1168529.0,1870738.0,1
JJ418278,1177293.0,1905627.0,0
JJ378255,1138983.0,1901704.0,0
JJ345230,1141608.0,1909484.0,0
JK188163,1161215.0,1946817.0,0
JJ363502,1175616.0,1889758.0,0
JK260432,1180306.0,1864373.0,1
JJ494384,1183417.0,1873658.0,1
JJ500089,1139758.0,1897140.0,0
JK224920,1198875.0,1846387.0,1
JJ462749,1178546.0,1868185.0,1
JJ432840,1179018.0,1867118.0,1
JK194979,1165129.0,1905409.0,0
JJ322259,1141594.0,1928920.0,0
JJ382580,1156936.0,1865354.0,1
JJ403016,1173689.0,1906248.0,0
JK214920,1148129.0,1899324.0,0
JJ493794,1154615.0,1892256.0,0
JK245301,1168693.0,1926070.0,0
JJ356838,1199923.0,1818044.0,1
JJ479475,1177289.0,1865727.0,1
JJ270624,1143324.0,1897781.0,0
JJ475662,1177867.0,1901586.0,0
JK216145,1171987.0,1898575.0,0
JJ276781,1196126.0,1856148.0,1
JJ397400,1160005.0,1905256.0,0
JJ475846,1164808.0,1908052.0,0
JK136491,1177586.0,1854922.0,1
JK224385,1175529.0,1868947.0,1
JK109849,1152173.0,1897788.0,0
JJ381410,1168950.0,1894046.0,0
JJ393333,1156976.0,1927297.0,0
JJ371170,1176964.0,1905536.0,0
JJ469412,1152032.0,1913891.0,0
JJ440102,1151198.0,1931287.0,0
JK125989,1179001.0,1867736.0,1
JK147525,1193970.0,1849500.0,1
JK143986,1198056.0,1846966.0,1
JJ476234,1178247.0,1868468.0,1
JK207365,1151100.0,1851682.0,1
JK168613,1167215.0,1940081.0,0
JK167915,1151446.0,1922711.0,0
JJ345564,1166798.0,1943820.0,0
JJ339125,1183262.0,1817616.0,1
JK155704,1172669.0,1908014.0,0
JJ418014,1170627.0,1885385.0,0
JJ537283,1179489.0,1879516.0,1
JK127294,1178046.0,1905133.0,0
JJ520128,1162526.0,1826017.0,1
JJ397215,1150430.0,1866166.0,1
JK186467,1186697.0,1860767.0,1
JJ398563,1177327.0,1904330.0,0
JJ417655,1176447.0,1897923.0,0
JJ338106,1178235.0,1893435.0,0
JK237545,1196633.0,1848989.0,1
JK146721,1177410.0,1896158.0,0
JK235080,1169548.0,1823602.0,1
JJ312790,1180686.0,1862406.0,1
JJ493761,1172220.0,1914889.0,0
JJ386634,1142785.0,1900034.0,0
JJ395938,1143636.0,1897890.0,0
JJ467797,1132865.0,1920162.0,0
JJ368124,1170577.0,1901160.0,0
JK231731,1188861.0,1842311.0,1
JK119939,1177703.0,1841947.0,1
JJ438324,1173228.0,1904407.0,0
JJ328474,1197280.0,1847679.0,1
JJ414715,1129239.0,1913483.0,0
JJ295503,1197660.0,1847601.0,1
JK239758,1173178.0,1899203.0,0
JJ537603,1164818.0,1873165.0,1
JJ446541,1171195.0,1870151.0,1
JJ294965,1177558.0,1889613.0,0
JJ412856,1175158.0,1899556.0,0
JK159848,1197693.0,1846366.0,1
JJ289400,1132661.0,1921917.0,0
JK212768,1168487.0,1912658.0,0
JJ517127,1148227.0,1898018.0,0
JJ343439,1187315.0,1847267.0,1
JK130208,1151132.0,1866185.0,1
JJ334515,1158144.0,1899243.0,0
JJ337850,1180425.0,1878248.0,1
JJ273968,1183484.0,1863124.0,1
JJ351921,1146760.0,1909888.0,0
JJ498497,1181443.0,1871923.0,1
JK150891,1141695.0,1900378.0,0
JK179411,1145019.0,1895614.0,0
JJ321010,1192524.0,1847727.0,1
JJ439445,1171320.0,1909978.0,0
JK178514,1169459.0,1900342.0,0
JJ506664,1127151.0,1946962.0,0
JJ361196,1183004.0,1873073.0,1
JK105530,1167398.0,1933847.0,0
JJ351594,1152994.0,1865904.0,1
JJ503863,1176389.0,1900278.0,0
JJ468954,1169505.0,1910252.0,0
JK107178,1199623.0,1848944.0,1
JK102073,1163995.0,1929593.0,0
JJ304109,1175739.0,1881773.0,1
JK144131,1164126.0,1943601.0,0
JJ292361,1161754.0,1852117.0,1
JK233756,1192096.0,1858754.0,1
JJ337474,1164117.0,1862573.0,1
JJ325568,1132304.0,1867856.0,1
JK254374,1191218.0,1843701.0,1
JJ323254,1177923.0,1901223.0,0
JK137310,1171486.0,1847664.0,1
JK114682,1153996.0,1890672.0,0
JJ389667,1151064.0,1899854.0,0
JK154465,1178547.0,1873249.0,1
JJ412916,1172644.0,1839205.0,1
JJ430949,1176332.0,1901600.0,0
JJ392924,1172523.0,1916833.0,0
JK253924,1168208.0,1938324.0,0
JK149556,1185381.0,1831438.0,1
JJ301246,1151686.0,1926069.0,0
JK218762,1149048.0,1925044.0,0
JJ351235,1152864.0,1931195.0,0
JJ314927,1147557.0,1897670.0,0
JJ303606,1152216.0,1895128.0,0
JJ461248,1152236.0,1929978.0,0
JK243330,1188777.0,1851609.0,1
JJ342187,1163819.0,1873943.0,1
JJ529513,1168704.0,1856276.0,1
JJ374151,1144208.0,1915535.0,0
JJ532824,1142752.0,1900033.0,0
JK218803,1174739.0,1886331.0,0
JJ334388,1173592.0,1920773.0,0
JJ412359,1156487.0,1896435.0,0
JJ308855,1202242.0,1838646.0,1
JK188451,1172902.0,1898906.0,0
JK191417,1194234.0,1852824.0,1
JJ473000,1143905.0,1909535.0,0
JJ503003,1172502.0,1818882.0,1
JJ379209,1137312.0,1902246.0,0
JK211238,1142845.0,1923816.0,0
JK140053,1143425.0,1900049.0,0
JK156423,1153732.0,1921087.0,0
JJ493592,1163565.0,1906252.0,0
JJ531585,1166742.0,1863281.0,1
JK240423,1180290.0,1832757.0,1
JJ448406,1180029.0,1862350.0,1
JJ425004,1174369.0,1899088.0,0
JJ496140,1140056.0,1926410.0,0
JJ368596,1145727.0,1853720.0,1
JJ480192,1167516.0,1840840.0,1
JK142276,1148464.0,1922093.0,0
JJ476507,1172325.0,1852947.0,1
JK199721,1153029.0,1918407.0,0
JJ324863,1175877.0,1908368.0,0
JK230131,1150702.0,1873176.0,1
JK225299,1159422.0,1875825.0,1
JJ289748,1149843.0,1907379.0,0
JJ439263,1202647.0,1827336.0,1
JJ500241,1139146.0,1896852.0,0
JJ287914,1143941.0,1926170.0,0
JJ306981,1162455.0,1860183.0,1
JK260889,1176245.0,1843094.0,1
JJ450135,1178087.0,1852407.0,1
JJ497592,1149099.0,1909961.0,0
JK154654,1180652.0,1863750.0,1
JK193726,1172343.0,1852312.0,1
JJ538001,1171620.0,1918616.0,0
JJ360259,1148879.0,1906017.0,0
JK241156,1170505.0,1903673.0,0
JK100076,1181225.0,1854567.0,1
JK160047,1175634.0,1897075.0,0
JJ456066,1173037.0,1863776.0,1
JJ538740,1159305.0,1862075.0,1
JJ353418,1168730.0,1923082.0,0
JJ535122,1169085.0,1856038.0,1
JJ464617,1171668.0,1877019.0,1
JJ276963,1175255.0,1910465.0,0
JJ338706,1141529.0,1919460.0,0
JK242498,1173410.0,1888352.0,0
JK115753,1174844.0,1851614.0,1
JJ428213,1136588.0,1905390.0,0
JK206319,1153527.0,1919980.0,0
JK118083,1172573.0,1900294.0,0
JK222396,1191529.0,1841503.0,1
JJ307540,1183206.0,1855274.0,1
JJ503307,1176352.0,1900927.0,0
JJ398792,1171859.0,1917619.0,0
JK167257,1171136.0,1860219.0,1
JJ332292,1151170.0,1894442.0,0
JJ457081,1132377.0,1917897.0,0
JK162203,1189552.0,1868725.0,1
JK230851,1156827.0,1937820.0,0
JK232835,1182827.0,1856621.0,1
JK101232,1175947.0,1898054.0,0
JJ519375,1175418.0,1868365.0,1
JK126618,1183067.0,1855464.0,1
JK117503,1154747.0,1928408.0,0
JJ414259,1163647.0,1926767.0,0
JJ357144,1171482.0,1884008.0,0
JJ351284,1188409.0,1848702.0,1
JK251303,1200101.0,1816508.0,1
JJ262891,1189630.0,1852953.0,1
JJ277431,1175950.0,1908370.0,0
JK122839,1156734.0,1865019.0,1
JJ437379,1168277.0,1924231.0,0
JJ376377,1194422.0,1834559.0,1
JK222517,1140961.0,1896804.0,0
JK244685,1174514.0,1903857.0,0
JJ429052,1172585.0,1844134.0,1
JJ395089,1157067.0,1865043.0,1
JJ332059,1177293.0,1905627.0,0
JK234886,1180014.0,1862880.0,1
JK147566,1155269.0,1861653.0,1
JJ468270,1157874.0,1894511.0,0
JJ476661,1151154.0,1921287.0,0
JJ474138,1171017.0,1864546.0,1
JJ497661,1148831.0,1915645.0,0
JJ537702,1137185.0,1895640.0,0
JJ399695,1171090.0,1846467.0,1
JJ269194,1187537.0,1871358.0,1
JJ331817,1157418.0,1864402.0,1
JJ410215,1173807.0,1918517.0,0
JJ414724,1175343.0,1897535.0,0
JJ481362,1169443.0,1861521.0,1
JK150620,1163710.0,1890087.0,0
JK230327,1182552.0,1876017.0,1
JJ420088,1154489.0,1891024.0,0
